0
41
157
429
976
1926
3393
5435
8038
11106
14464
17891
21165
24076
26470
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
39058
41493
44520
48061
52037
56345
60878
65523
4631
9166
13473
17447
20994
24020
26457
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
39058
41493
44520
48061
52037
56345
60878
65523
4631
9166
13473
17447
20994
24020
26457
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
39058
41493
44520
48061
52037
56345
60878
65523
4631
9166
13473
17447
20994
24020
26457
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
39058
41493
44520
48061
52037
56345
60878
65523
4631
9166
13473
17447
20994
24020
26457
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
39058
41493
44520
48061
52037
56345
60878
65523
4631
9166
13473
17447
20994
24020
26457
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
39058
41493
44520
48061
52037
56345
60878
65523
4631
9166
13473
17447
20994
24020
26457
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
39058
41493
44520
48061
52037
56345
60878
65523
4631
9166
13473
17447
20994
24020
26457
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
39058
41493
44520
48061
52037
56345
60878
65523
4631
9166
13473
17447
20994
24020
26457
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
39058
41493
44520
48061
52037
56345
60878
65523
4631
9166
13473
17447
20994
24020
26457
28242
29331
29695
29333
28244
26462
24026
21000
17456
13482
9175
4640
65533
60888
56353
52047
48069
44526
41499
39062
37276
36188
35822
36186
37273
